player_id,game_id,time_end,team,mean,std
50775,261597,2007-03-09 18:43:15,1,27.1599546803,3.02299312473
50775,233530,2007-02-27 23:23:05,1,29.1114980356,3.32555098687
57766,253076,2007-02-27 15:03:34,1,31.0436575119,3.9999747819
57766,254860,2007-03-01 13:08:27,2,31.1595065337,3.96696600023
57766,243304,2007-02-24 21:03:39,2,28.4562696098,4.90628173546
57766,239784,2007-02-22 17:35:57,1,25.5908965526,5.44373330189
57766,243665,2007-02-24 19:49:14,1,29.0512891824,4.77285566561
57766,251099,2007-02-26 20:05:19,2,28.2837924577,4.36217749103
57766,252963,2007-03-02 23:27:12,2,30.1824943754,4.14418823166
57766,234098,2007-02-20 14:17:13,1,24.27839353,5.74892340505
57766,231236,2007-02-15 20:52:43,1,18.8069719155,6.9631473653
57766,231264,2007-02-19 01:41:47,1,20.4789029684,7.51421758708
57766,231082,2007-02-17 11:32:18,1,25.0276214498,5.96559463494
57766,257367,2007-02-28 17:48:01,2,32.5216697095,3.80877420048
57766,248888,2007-02-24 13:16:59,1,27.4171991148,4.50681570918
57766,242998,2007-02-23 23:03:06,1,26.8881504182,5.16068544744
57766,231437,2007-02-20 14:15:02,1,22.8533354656,6.36897222392
59334,239866,2007-02-20 17:25:55,2,28.1414489339,5.05984913517
59334,250994,2007-03-02 08:54:36,2,27.370921223,3.78502838255
59334,241824,2007-02-23 04:04:10,2,26.8549258754,4.72169157287
59334,248522,2007-03-06 12:08:46,2,28.1224067933,4.06134117304
59334,274208,2007-03-11 10:08:40,1,26.1458493453,3.48840919695
59334,266979,2007-03-07 22:35:44,1,27.2021356889,3.60821430887
59334,277571,2007-03-15 17:00:07,2,25.7844377807,3.44103823383
59334,235201,2007-02-19 18:09:02,2,28.4040143303,5.92698208253
59334,237816,2007-02-23 02:40:16,3,29.0823711217,5.28126409146
59334,289688,2007-04-01 04:57:48,1,23.364879913,3.62007175751
59334,244080,2007-02-27 16:40:39,2,28.3101227994,4.10359634314
59334,241929,2007-03-21 01:46:35,3,28.656737509,4.18078733956
59334,289088,2007-03-23 00:53:01,2,23.9276499071,3.6946882434
59334,260846,2007-03-05 18:38:29,1,27.7436454106,3.71412633111
59334,277695,2007-03-11 22:14:02,1,24.7840311733,3.34726975746
51193,200497,2007-02-03 08:03:13,2,25.6170214924,5.30308040513
51193,209613,2007-02-11 23:49:33,3,26.4634320865,3.60718227893
51193,200194,2007-02-09 14:33:24,2,23.6904253725,6.39177832931
51193,208177,2007-02-07 08:07:14,2,28.0701961247,3.8936444822
51193,202910,2007-02-02 02:36:56,2,28.8165448433,4.90092620267
51193,206736,2007-02-04 19:35:21,2,29.0175697404,4.07805447984
51193,213052,2007-02-08 22:47:24,2,25.65410886,3.50376634863
51193,203181,2007-02-02 11:28:56,3,29.7119952123,4.24989858708
51193,196381,2007-01-31 01:01:47,2,20.8497804991,7.40860319588
51193,209115,2007-02-03 22:44:49,3,27.0159179972,3.6884660284
63119,263999,2007-03-28 18:52:55,2,19.5478434649,7.36804183304
63119,325868,2007-04-05 02:47:10,2,17.5648316695,5.02261890852
63119,292163,2007-03-26 04:42:37,3,19.7489740491,5.06844336528
63119,325872,2007-04-07 14:10:47,2,19.0039744127,5.58973128091
63119,266511,2007-03-11 02:37:15,2,22.6529389978,6.27038512516
63119,254943,2007-02-27 21:33:43,2,22.9674109794,7.6602926534
63119,281241,2007-03-20 01:45:55,2,21.3192474828,5.92232049006
63119,281918,2007-03-18 11:45:20,2,20.3062622968,5.65983686639
63119,325869,2007-04-05 02:48:39,2,18.4237364677,5.3633946426
63119,325867,2007-04-04 02:41:14,2,17.9546941401,5.17810818816
63684,350724,2007-04-23 16:22:10,2,20.2083436899,4.5201745161
63684,345187,2007-04-23 15:24:00,2,22.2031711706,4.90826834404
63684,416796,2007-05-13 16:33:49,1,22.2266270811,4.60860401386
63684,327757,2007-04-09 02:57:46,2,20.9845543088,5.62969738398
63684,385481,2007-05-02 22:04:31,2,25.3507505127,3.90080076881
63684,414732,2007-05-15 18:55:58,2,23.4505850174,4.82980920986
63684,360670,2007-04-20 12:17:04,2,21.3447849944,4.27797998008
63684,439189,2007-05-22 20:38:16,2,19.5051425464,4.16838595348
63684,377751,2007-05-06 18:30:42,2,26.6099088083,4.03231199651
63684,258098,2007-03-20 00:07:03,3,20.7558228544,7.2733476325
63684,311331,2007-03-31 23:58:46,3,14.4180922497,6.13643055162
63684,360925,2007-04-18 21:04:09,2,20.5110436265,4.14421812615
63684,300910,2007-03-22 19:57:48,2,18.786821389,6.70002934639
63684,378294,2007-05-07 10:53:38,3,24.6727037255,4.24683850203
63684,327638,2007-04-12 03:29:14,2,20.7624948981,5.54356844714
63684,336765,2007-04-10 20:59:34,2,23.6821499748,5.22626343382
63684,415776,2007-05-14 06:19:42,2,23.3203605442,4.09628431587
63684,351138,2007-04-14 16:42:49,2,21.827167869,3.97402209257
63684,382798,2007-04-30 21:38:36,2,23.6119040519,3.74243405659
63684,438928,2007-05-24 05:09:37,2,22.1029204462,4.57330729769
64393,303251,2007-03-21 19:33:31,1,27.87666512,4.19099563919
64393,270716,2007-03-06 00:29:09,1,27.1591849675,6.13321091671
64393,298613,2007-03-29 22:52:27,2,25.0594789321,4.50337974014
64393,312266,2007-03-29 01:05:26,1,28.3671697867,4.02340164784
64393,286310,2007-03-17 21:06:20,1,25.950544156,4.8735571139
64393,261956,2007-03-17 22:23:00,2,22.5311044202,7.69755044272
64393,273263,2007-03-11 00:56:57,1,28.5582931951,5.90641418542
64393,312267,2007-03-24 02:04:10,2,27.7691656283,4.12646101658
64393,265089,2007-03-18 15:35:14,1,28.8223769244,6.59091162411
64393,284717,2007-03-16 00:27:57,2,23.4716955673,5.34242198585
64393,275606,2007-03-09 02:49:21,1,26.1325689633,5.37904855738
64393,262366,2007-03-04 16:31:18,2,25.8841768258,6.99433039172
64393,300145,2007-03-23 18:25:47,1,26.6676879566,4.34698153273
64393,298420,2007-03-23 00:22:20,2,23.5639807919,4.61876614234
64393,308521,2007-03-24 18:25:48,1,27.1127640593,4.26715899466
65919,285690,2007-03-16 23:46:06,1,24.8547730698,4.6478926471
65919,270376,2007-03-09 14:20:49,2,20.587300724,7.60913943402
65919,298623,2007-03-22 21:36:08,1,23.1680205196,4.55459256813
65919,298884,2007-03-22 21:15:26,1,24.7670396326,4.78347885228
65919,282149,2007-03-12 23:46:46,1,26.3788698254,5.08494703218
65919,282344,2007-03-12 22:06:43,1,23.6649756032,4.77484290895
65919,273731,2007-03-07 00:50:29,1,19.9281171072,7.30970131265
65919,275882,2007-03-09 02:01:33,1,23.6862383539,6.72143122656
65919,305924,2007-03-23 20:32:48,1,24.6185395077,4.347493689
65919,310152,2007-03-27 23:23:23,1,25.8780666499,4.16852312344
65919,290985,2007-03-16 21:48:06,1,23.7856224278,4.45340166672
65919,278384,2007-03-13 04:12:35,1,23.8552003287,5.46871054577
66515,278564,2007-03-21 23:27:35,3,29.6153431723,4.41524086232
66515,287937,2007-03-19 21:53:59,3,31.6717718418,4.05959683726
66515,321454,2007-04-03 20:12:41,3,30.3247459376,3.52150454777
66515,321456,2007-04-03 20:13:09,3,29.2913400925,3.41726282036
66515,772811,2007-08-25 23:06:09,2,27.6106982628,7.63538999669
66515,311501,2007-04-02 20:19:37,2,31.5127860828,3.77240275136
66515,275880,2007-03-08 01:18:20,2,23.0804238892,5.27272580816
66515,275874,2007-03-12 02:18:50,2,27.0273295858,4.79700394932
66515,273792,2007-03-14 21:38:07,2,26.3162976213,7.15699967421
66515,311371,2007-03-30 02:38:45,2,31.1818222878,3.6191101591
66515,299561,2007-03-25 23:12:02,2,32.7434099093,3.94516516767
66515,300503,2007-03-28 12:26:20,2,32.0148671427,3.85313474678
66515,275447,2007-03-09 22:14:43,3,24.7805009919,5.73850482196
67044,362922,2007-04-22 13:24:21,2,25.2772312715,4.85685717988
67044,277575,2007-03-12 16:31:46,2,22.5097299081,7.69027466419
67044,314661,2007-04-15 20:52:55,1,23.1509203299,6.07740690158
67044,336795,2007-04-08 10:17:27,1,24.4465526885,5.37919704937
67044,349164,2007-04-15 10:31:46,2,25.9905904606,4.65063789996
67044,363561,2007-04-25 13:23:11,1,26.7158157972,4.51676809639
67044,387188,2007-05-02 10:25:23,1,27.4391083355,3.9485492857
67044,402362,2007-05-21 01:33:07,3,26.3208237175,3.725499031
67044,339058,2007-04-14 07:03:58,2,23.0352741262,4.98878931926
67044,362693,2007-04-21 16:42:52,2,25.0178585413,4.7714084321
67044,389035,2007-04-28 15:30:19,1,26.5163856267,4.09705859644
67044,278959,2007-03-14 10:08:32,2,20.4548531424,7.1931233709
67044,286864,2007-03-28 22:05:40,2,19.6154852898,6.92135672216
67044,302407,2007-03-22 09:46:59,2,16.9979935237,6.2060665921
67044,409741,2007-05-09 01:17:36,2,26.8845358518,3.3912582596
67044,325350,2007-04-04 09:10:21,2,26.2352944519,5.49513745458
67044,314572,2007-04-06 09:03:03,1,24.3456017309,5.8649127368
67044,384678,2007-05-03 18:27:09,1,27.8636999499,4.33265081272
67044,291440,2007-03-19 21:38:45,2,17.962850626,6.44833086739
67269,323298,2007-04-04 15:00:50,2,27.1755010495,2.80131223012
67269,278996,2007-03-15 14:40:12,2,23.6037855145,7.86607843185
67269,361157,2007-04-26 20:51:19,2,28.4152142295,2.42252131029
67269,320255,2007-04-03 19:22:41,2,25.8843282698,2.89795986827
67269,336795,2007-04-08 17:02:11,2,27.8221982927,2.62225411696
67269,354455,2007-04-12 09:16:22,1,27.4361567843,2.46593016952
67269,371556,2007-04-22 20:03:37,2,27.4129277672,2.35277980776
67269,345748,2007-04-13 16:22:06,2,27.2981478831,2.57848927121
67269,285246,2007-03-20 06:37:28,2,32.7852434373,5.04630892313
67269,278600,2007-03-18 10:21:00,2,28.3859585426,7.23940936093
67269,369854,2007-04-26 12:54:37,2,27.9445645629,2.38503141918
67269,301288,2007-03-23 10:05:52,2,27.5047685961,3.72656249829
67269,360083,2007-04-17 06:35:17,3,28.2386544019,2.44963035196
67269,301752,2007-03-22 19:51:12,2,28.4915523735,3.83985913362
67269,311465,2007-03-28 18:06:40,2,26.2837026264,3.16480885717
67269,304906,2007-03-25 13:44:37,2,29.0813824661,3.51856346144
67269,278952,2007-03-11 16:39:24,2,29.8846726934,5.5667058503
67269,299838,2007-03-27 01:18:30,2,30.0723831886,4.10066695359
67269,346259,2007-04-14 18:16:41,2,26.8911455908,2.52228303658
67269,356309,2007-04-18 15:35:05,2,27.9135178555,2.55281238038
67269,279025,2007-03-15 07:18:52,2,32.5088322718,6.24372965996
67269,294248,2007-03-19 11:41:35,2,29.803055313,4.59054030823
67269,336416,2007-04-08 10:16:41,2,27.4359321868,2.65370756417
67269,331673,2007-04-10 18:18:49,2,28.0964157047,2.73196539227
67269,294490,2007-03-19 02:06:59,2,31.4463414717,4.30962660665
67269,353358,2007-04-27 14:34:30,2,26.9731167925,2.62064053068
67269,315164,2007-03-31 20:16:51,2,27.1484166431,3.04367056234
67269,310462,2007-04-15 15:43:12,3,27.6041150282,3.30435131587
67248,372284,2007-04-25 14:15:44,1,27.4225241329,2.78131254382
67248,329872,2007-04-05 20:13:15,2,29.5575419497,3.1550351361
67248,297515,2007-03-27 02:52:47,2,32.5132932743,4.93122470034
67248,307658,2007-03-24 15:39:09,2,31.5694200549,4.17266794421
67248,339331,2007-04-09 15:12:21,2,27.3169142316,2.9215108815
67248,356309,2007-04-18 15:35:05,2,28.4697591956,3.00773077064
67248,314011,2007-03-27 20:53:20,2,30.6327630742,3.78383037905
67248,338367,2007-04-12 09:30:49,2,28.5835435167,3.0401055053
67248,321880,2007-04-05 07:53:14,1,30.6917512492,3.34008719499
67248,279001,2007-03-17 07:05:35,2,26.9673861124,7.06595375637
67248,296678,2007-03-22 10:36:41,2,33.4984260983,5.10373318265
67248,354455,2007-04-12 09:15:34,2,26.8594653163,3.12515630811
67248,319187,2007-04-01 06:17:18,2,31.1774122258,3.4912593891
67248,338435,2007-04-08 21:09:46,2,28.1299588318,2.85754722273
67248,353358,2007-04-28 08:42:57,2,27.1334364898,3.12443587698
67248,320905,2007-04-05 21:48:37,2,30.3584741248,3.38836571412
67248,293666,2007-03-21 21:24:25,2,32.2233709203,5.35569819345
67248,370354,2007-04-25 05:25:11,2,26.6767403827,2.84054071773
67248,327828,2007-04-02 18:22:13,2,30.0827859733,3.22835172634
67248,333249,2007-04-11 18:51:16,2,28.8727137461,3.08372110404
67248,279012,2007-03-14 23:15:58,2,35.7026977619,5.8815224071
67248,279392,2007-03-20 13:25:33,2,28.1400732758,7.42133545689
67248,304912,2007-03-26 14:19:16,2,34.5337147437,4.53512758754
67248,278866,2007-03-16 16:32:28,2,31.0860646548,6.51199061617
67248,349282,2007-04-18 14:45:10,2,27.7629793676,3.24827353606
67248,317749,2007-03-31 02:30:17,2,31.8322504012,3.58706192737
67248,354654,2007-04-17 19:47:51,2,27.8060145469,3.23116961258
67248,309391,2007-03-28 11:16:32,2,32.5897947863,3.96801028588
67248,373433,2007-04-22 02:45:15,2,27.231320286,2.88605497444
69302,362165,2007-04-20 15:40:57,1,11.6328394429,5.98671595933
69302,350110,2007-04-19 01:20:06,1,12.4462097971,6.28816760713
69302,351045,2007-04-23 03:32:50,1,12.2282987855,6.20819182019
69302,384365,2007-04-30 11:14:33,1,14.7451804655,4.95600590336
69302,329702,2007-04-18 21:16:29,1,20.8342765203,7.90540496686
69302,291527,2007-03-23 15:47:31,3,22.3104086998,7.45072950756
69302,384367,2007-04-29 02:54:31,1,17.6202562183,5.61107137851
69302,296264,2007-03-27 10:35:19,1,21.4751636574,7.19728348455
69302,330087,2007-04-09 21:20:26,2,19.6039352884,7.53800547985
69302,384363,2007-05-08 23:28:09,1,16.2301821457,5.23529019948
69302,378650,2007-04-29 22:13:08,2,18.5751317012,5.85111691436
69302,349010,2007-04-14 20:43:18,1,14.781049407,6.71766442292
